SCAT_ID	CCB_ID	JGI_ID
SCAT_4147	embl-cds:CCB76843	2504911964
SCAT_4148	embl-cds:CCB76844	2504911965
SCAT_4149	embl-cds:CCB76845	2504911966
SCAT_4150	embl-cds:CCB76846	2504911967
SCAT_4151	embl-cds:CCB76847	2504911968
SCAT_4152	embl-cds:CCB76848	2504911969
SCAT_4153	embl-cds:CCB76849	2504911970
SCAT_4154	embl-cds:CCB76850	2504911971
SCAT_4155	embl-cds:CCB76851	no IMG ID
SCAT_4156	embl-cds:CCB76852	2504911972
SCAT_4157	embl-cds:CCB76853	2504911973
SCAT_4158	embl-cds:CCB76854	2504911974
SCAT_4159	embl-cds:CCB76855	2504911975
SCAT_4160	embl-cds:CCB76856	2504911976
SCAT_4161	embl-cds:CCB76857	2504911977
SCAT_4162	embl-cds:CCB76858	2504911978
SCAT_4163	embl-cds:CCB76859	2504911979
SCAT_4164	embl-cds:CCB76860	2504911980
SCAT_4165	embl-cds:CCB76861	2504911981
SCAT_4166	embl-cds:CCB76862	2504911982
SCAT_4167	embl-cds:CCB76863	2504911983
SCAT_4168	embl-cds:CCB76864	2504911984
SCAT_4169	embl-cds:CCB76865	2504911985
SCAT_4170	embl-cds:CCB76866	no IMG ID
SCAT_4171	embl-cds:CCB76867	2504911987
SCAT_4172	embl-cds:CCB76868	2504911988
SCAT_4173	embl-cds:CCB76869	2504911989
SCAT_4174	embl-cds:CCB76870	2504911990
SCAT_4175	embl-cds:CCB76871	2504911991
SCAT_4176	embl-cds:CCB76872	2504911992
SCAT_4177	embl-cds:CCB76873	no IMG ID
SCAT_4178	embl-cds:CCB76874	2504911993
SCAT_4179	embl-cds:CCB76875	2504911994
SCAT_4180	embl-cds:CCB76876	2504911995
SCAT_4181	embl-cds:CCB76877	2504911996
SCAT_4182	embl-cds:CCB76878	2504911997
SCAT_4183	embl-cds:CCB76879	2504911998
SCAT_4184	embl-cds:CCB76880	2504911999
SCAT_4185	embl-cds:CCB76881	2504912000
SCAT_4186	embl-cds:CCB76882	2504912001
SCAT_4187	embl-cds:CCB76883	2504912002
SCAT_4188	embl-cds:CCB76884	2504912003
SCAT_4189	embl-cds:CCB76885	2504912004
SCAT_4190	embl-cds:CCB76886	2504912005
SCAT_4191	embl-cds:CCB76887	2504912006
SCAT_4192	embl-cds:CCB76888	2504912007
SCAT_4193	embl-cds:CCB76889	2504912194
SCAT_4194	embl-cds:CCB76890	2504912009
SCAT_4195	embl-cds:CCB76891	2504912010
SCAT_4196	embl-cds:CCB76892	2504912011
SCAT_4197	embl-cds:CCB76893	2504912012
SCAT_4198	embl-cds:CCB76894	2504912013
SCAT_4199	embl-cds:CCB76895	2504912014
SCAT_4200	embl-cds:CCB76896	2504912015
SCAT_4201	embl-cds:CCB76897	2504912016
SCAT_4202	embl-cds:CCB76898	2504912017
SCAT_4203	embl-cds:CCB76899	2504912018
SCAT_4204	embl-cds:CCB76900	2504912019
SCAT_4205	embl-cds:CCB76901	2504912020
SCAT_4206	embl-cds:CCB76902	2504912021
SCAT_4207	embl-cds:CCB76903	2504912022
SCAT_4208	embl-cds:CCB76904	2504912023
SCAT_4209	embl-cds:CCB76905	2504912024
SCAT_4210	embl-cds:CCB76906	2504912025
SCAT_4211	embl-cds:CCB76907	2504912026
SCAT_4212	embl-cds:CCB76908	2504912027
SCAT_4213	embl-cds:CCB76909	2504912028
SCAT_4214	embl-cds:CCB76910	2504912029
SCAT_4215	embl-cds:CCB76911	no IMG ID
SCAT_4216	embl-cds:CCB76912	2504912030
SCAT_4217	embl-cds:CCB76913	2504912031
SCAT_4218	embl-cds:CCB76914	2504912032
SCAT_4219	embl-cds:CCB76915	2504912033
SCAT_4220	embl-cds:CCB76916	2504912034
SCAT_4221	embl-cds:CCB76917	2504912035
SCAT_4222	embl-cds:CCB76918	2504912036
SCAT_4223	embl-cds:CCB76919	2504912037
SCAT_4224	embl-cds:CCB76920	2504912038
SCAT_4225	embl-cds:CCB76921	2504912039
SCAT_4226	embl-cds:CCB76922	2504912040
SCAT_4227	embl-cds:CCB76923	2504912041
SCAT_4228	embl-cds:CCB76924	2504912042
SCAT_4229	embl-cds:CCB76925	2504912043
SCAT_4230	embl-cds:CCB76926	2504912044
SCAT_4231	embl-cds:CCB76927	2504912045
SCAT_4232	embl-cds:CCB76928	2504912046
SCAT_4233	embl-cds:CCB76929	2504912047
SCAT_4234	embl-cds:CCB76930	2504912048
SCAT_4235	embl-cds:CCB76931	2504912049
SCAT_4236	embl-cds:CCB76932	2504912050
SCAT_4237	embl-cds:CCB76933	no IMG ID
SCAT_4238	embl-cds:CCB76934	2504912051
SCAT_4239	embl-cds:CCB76935	2504912052
SCAT_4240	embl-cds:CCB76936	2504912054
SCAT_4241	embl-cds:CCB76937	2504912055
SCAT_4242	embl-cds:CCB76938	2504912056
SCAT_4243	embl-cds:CCB76939	2504912057
SCAT_4244	embl-cds:CCB76940	2504912058
SCAT_4245	embl-cds:CCB76941	2504912059
SCAT_4246	embl-cds:CCB76942	2504912060
SCAT_4247	embl-cds:CCB76943	2504912061
SCAT_4248	embl-cds:CCB76944	2504912062
SCAT_4249	embl-cds:CCB76945	2504912063
SCAT_4250	embl-cds:CCB76946	2504912064
SCAT_4251	embl-cds:CCB76947	2504912065
SCAT_4252	embl-cds:CCB76948	2504913038
SCAT_4253	embl-cds:CCB76949	2504913039
SCAT_4254	embl-cds:CCB76950	2504913040
SCAT_4255	embl-cds:CCB76951	2504913041
SCAT_4256	embl-cds:CCB76952	2504913001
SCAT_4257	embl-cds:CCB76953	2504913002
SCAT_4258	embl-cds:CCB76954	2504913003
SCAT_4259	embl-cds:CCB76955	2504913004
SCAT_4260	embl-cds:CCB76956	no IMG ID
SCAT_4261	embl-cds:CCB76957	no IMG ID
SCAT_4262	embl-cds:CCB76958	2504913005
SCAT_4263	embl-cds:CCB76959	2504913006
SCAT_4264	embl-cds:CCB76960	2504913007
SCAT_4265	embl-cds:CCB76961	2504913008
SCAT_4266	embl-cds:CCB76962	2504913009
SCAT_4267	embl-cds:CCB76963	no IMG ID
SCAT_4268	embl-cds:CCB76964	2504913010
SCAT_4269	embl-cds:CCB76965	2504913011
SCAT_4270	embl-cds:CCB76966	2504913012
SCAT_4271	embl-cds:CCB76967	2504913013
SCAT_4272	embl-cds:CCB76968	2504913014
SCAT_4273	embl-cds:CCB76969	2504913015
SCAT_4274	embl-cds:CCB76970	2504913016
SCAT_4275	embl-cds:CCB76971	2504913017
SCAT_4276	embl-cds:CCB76972	2504913018
SCAT_4277	embl-cds:CCB76973	2504913019
SCAT_4278	embl-cds:CCB76974	2504913020
SCAT_4279	embl-cds:CCB76975	2504913021
SCAT_4280	embl-cds:CCB76976	2504913022
SCAT_4281	embl-cds:CCB76977	2504913023
SCAT_4282	embl-cds:CCB76978	2504913024
SCAT_4283	embl-cds:CCB76979	2504913025
SCAT_4284	embl-cds:CCB76980	2504913026
SCAT_4285	embl-cds:CCB76981	2504913027
SCAT_4286	embl-cds:CCB76982	2504913028
SCAT_4287	embl-cds:CCB76983	2504913029
SCAT_4288	embl-cds:CCB76984	2504913030
SCAT_4289	embl-cds:CCB76985	2504913031
SCAT_4290	embl-cds:CCB76986	no IMG ID
SCAT_4291	embl-cds:CCB76987	2504913033
SCAT_4292	embl-cds:CCB76988	2504913034
SCAT_4293	embl-cds:CCB76989	no IMG ID
SCAT_4294	embl-cds:CCB76990	no IMG ID
SCAT_4295	embl-cds:CCB76991	2504913035
SCAT_4296	embl-cds:CCB76992	2504913036
SCAT_4297	embl-cds:CCB76993	no IMG ID
SCAT_4298	embl-cds:CCB76994	2504912915
SCAT_4299	embl-cds:CCB76995	2504912914
SCAT_4300	embl-cds:CCB76996	2504912913
SCAT_4301	embl-cds:CCB76997	2504912912
SCAT_4302	embl-cds:CCB76998	2504912911
SCAT_4303	embl-cds:CCB76999	2504912910
SCAT_4304	embl-cds:CCB77000	2504912909
SCAT_4305	embl-cds:CCB77001	2504912907
SCAT_4306	embl-cds:CCB77002	2504912906
SCAT_4307	embl-cds:CCB77003	2504912905
SCAT_4308	embl-cds:CCB77004	2504912904
SCAT_4309	embl-cds:CCB77005	2504912903
SCAT_4310	embl-cds:CCB77006	2504912902
SCAT_4311	embl-cds:CCB77007	2504912901
SCAT_4312	embl-cds:CCB77008	2504912900
SCAT_4313	embl-cds:CCB77009	2504912899
SCAT_4314	embl-cds:CCB77010	2504912898
SCAT_4315	embl-cds:CCB77011	2504912897
SCAT_4316	embl-cds:CCB77012	2504912895
SCAT_4317	embl-cds:CCB77013	2504912894
SCAT_4318	embl-cds:CCB77014	2504912893
SCAT_4319	embl-cds:CCB77015	2504912892
SCAT_4320	embl-cds:CCB77016	no IMG ID
SCAT_4321	embl-cds:CCB77017	2504912891
SCAT_4322	embl-cds:CCB77018	2504912890
SCAT_4323	embl-cds:CCB77019	2504912889
SCAT_4324	embl-cds:CCB77020	2504912888
SCAT_4325	embl-cds:CCB77021	2504912887
SCAT_4326	embl-cds:CCB77022	2504912886
SCAT_4327	embl-cds:CCB77023	2504912885
SCAT_4328	embl-cds:CCB77024	2504912884
SCAT_4329	embl-cds:CCB77025	2504912883
SCAT_4330	embl-cds:CCB77026	2504912882
SCAT_4331	embl-cds:CCB77027	2504912881
SCAT_4332	embl-cds:CCB77028	2504912880
SCAT_4333	embl-cds:CCB77029	2504912879
SCAT_4334	embl-cds:CCB77030	2504912878
SCAT_4335	embl-cds:CCB77031	2504912877
SCAT_4336	embl-cds:CCB77032	2504912876
SCAT_4337	embl-cds:CCB77033	2504912875
SCAT_4338	embl-cds:CCB77034	2504912874
SCAT_4339	embl-cds:CCB77035	2504912873
SCAT_4340	embl-cds:CCB77036	2504912872
SCAT_4341	embl-cds:CCB77037	2504912871
SCAT_4342	embl-cds:CCB77038	2504912870
SCAT_4343	embl-cds:CCB77039	2504912869
SCAT_4344	embl-cds:CCB77040	no IMG ID
SCAT_4345	embl-cds:CCB77041	2504912868
SCAT_4346	embl-cds:CCB77042	2504912867
SCAT_4347	embl-cds:CCB77043	2504912866
SCAT_4348	embl-cds:CCB77044	2504912865
SCAT_4349	embl-cds:CCB77045	2504912864
SCAT_4350	embl-cds:CCB77046	2504912863
SCAT_4351	embl-cds:CCB77047	2504912862
SCAT_4352	embl-cds:CCB77048	2504912861
SCAT_4353	embl-cds:CCB77049	2504912860
SCAT_4354	embl-cds:CCB77050	2504912858
SCAT_4355	embl-cds:CCB77051	2504912857
SCAT_4356	embl-cds:CCB77052	2504912856
SCAT_4357	embl-cds:CCB77053	2504912855
SCAT_4358	embl-cds:CCB77054	2504912854
SCAT_4359	embl-cds:CCB77055	2504912853
SCAT_4360	embl-cds:CCB77056	2504912852
SCAT_4361	embl-cds:CCB77057	2504912851
SCAT_4362	embl-cds:CCB77058	2504912850
SCAT_4363	embl-cds:CCB77059	2504912849
SCAT_4364	embl-cds:CCB77060	2504912848
SCAT_4365	embl-cds:CCB77061	2504912847
SCAT_4366	embl-cds:CCB77062	2504912846
SCAT_4367	embl-cds:CCB77063	2504912845
SCAT_4368	embl-cds:CCB77064	2504912918
SCAT_4369	embl-cds:CCB77065	2504912838
SCAT_4370	embl-cds:CCB77066	2504912837
SCAT_4371	embl-cds:CCB77067	2504912840
SCAT_4372	embl-cds:CCB77068	2504912749
SCAT_4373	embl-cds:CCB77069	2504912748
SCAT_4374	embl-cds:CCB77070	2504912843
SCAT_4375	embl-cds:CCB77071	2504912842
SCAT_4376	embl-cds:CCB77072	2504912834
SCAT_4377	embl-cds:CCB77073	2504912833
SCAT_4378	embl-cds:CCB77074	2504912832
SCAT_4379	embl-cds:CCB77075	2504912831
SCAT_4380	embl-cds:CCB77076	2504912830
SCAT_4381	embl-cds:CCB77077	2504912829
SCAT_4382	embl-cds:CCB77078	2504912828
SCAT_4383	embl-cds:CCB77079	no IMG ID
SCAT_4384	embl-cds:CCB77080	2504912827
SCAT_4385	embl-cds:CCB77081	2504912823
SCAT_4386	embl-cds:CCB77082	2504912822
SCAT_4387	embl-cds:CCB77083	2504912821
SCAT_4388	embl-cds:CCB77084	2504912820
SCAT_4389	embl-cds:CCB77085	2504912819
SCAT_4390	embl-cds:CCB77086	2504912818
SCAT_4391	embl-cds:CCB77087	2504912817
SCAT_4392	embl-cds:CCB77088	2504912816
SCAT_4393	embl-cds:CCB77089	2504912815
SCAT_4394	embl-cds:CCB77090	2504912814
SCAT_4395	embl-cds:CCB77091	2504912813
SCAT_4396	embl-cds:CCB77092	2504912812
SCAT_4397	embl-cds:CCB77093	2504912811
SCAT_4398	embl-cds:CCB77094	2504912810
SCAT_4399	embl-cds:CCB77095	no IMG ID
SCAT_4400	embl-cds:CCB77096	2504912808
SCAT_4401	embl-cds:CCB77097	2504912807
SCAT_4402	embl-cds:CCB77098	2504912806
SCAT_4403	embl-cds:CCB77099	2504912805
SCAT_4404	embl-cds:CCB77100	2504912804
SCAT_4405	embl-cds:CCB77101	2504912803
SCAT_4406	embl-cds:CCB77102	2504912802
SCAT_4407	embl-cds:CCB77103	2504912800
SCAT_4408	embl-cds:CCB77104	2504912799
SCAT_4409	embl-cds:CCB77105	2504912798
SCAT_4410	embl-cds:CCB77106	2504912797
SCAT_4411	embl-cds:CCB77107	2504912796
SCAT_4412	embl-cds:CCB77108	2504912795
SCAT_4413	embl-cds:CCB77109	2504912794
SCAT_4414	embl-cds:CCB77110	2504912793
SCAT_4415	embl-cds:CCB77111	2504912792
SCAT_4416	embl-cds:CCB77112	2504912791
SCAT_4417	embl-cds:CCB77113	2504912790
SCAT_4418	embl-cds:CCB77114	2504912789
SCAT_4419	embl-cds:CCB77115	2504912788
SCAT_4420	embl-cds:CCB77116	2504912787
SCAT_4421	embl-cds:CCB77117	2504912786
SCAT_4422	embl-cds:CCB77118	2504912785
SCAT_4423	embl-cds:CCB77119	2504912784
SCAT_4424	embl-cds:CCB77120	2504912783
SCAT_4425	embl-cds:CCB77121	2504912782
SCAT_4426	embl-cds:CCB77122	2504912781
SCAT_4427	embl-cds:CCB77123	2504912780
SCAT_4428	embl-cds:CCB77124	2504912779
SCAT_4429	embl-cds:CCB77125	2504912778
SCAT_4430	embl-cds:CCB77126	2504912777
SCAT_4431	embl-cds:CCB77127	2504912776
SCAT_4432	embl-cds:CCB77128	2504912775
SCAT_4433	embl-cds:CCB77129	2504912774
SCAT_4434	embl-cds:CCB77130	2504912773
SCAT_4435	embl-cds:CCB77131	2504912772
SCAT_4436	embl-cds:CCB77132	2504912771
SCAT_4437	embl-cds:CCB77133	2504912770
SCAT_4438	embl-cds:CCB77134	2504912769
SCAT_4439	embl-cds:CCB77135	2504912768
SCAT_4440	embl-cds:CCB77136	2504912767
SCAT_4441	embl-cds:CCB77137	2504912766
SCAT_4442	embl-cds:CCB77138	2504912765
SCAT_4443	embl-cds:CCB77139	2504912764
SCAT_4444	embl-cds:CCB77140	2504912763
SCAT_4445	embl-cds:CCB77141	2504912762
SCAT_4446	embl-cds:CCB77142	2504912761
SCAT_4447	embl-cds:CCB77143	2504912760
SCAT_4449	embl-cds:CCB77144	2504912759
SCAT_4450	embl-cds:CCB77145	2504912758
SCAT_4451	embl-cds:CCB77146	2504912757
SCAT_4452	embl-cds:CCB77147	2504912756
SCAT_4453	embl-cds:CCB77148	2504912755
SCAT_4454	embl-cds:CCB77149	2504912754
SCAT_4455	embl-cds:CCB77150	2504912753
SCAT_4456	embl-cds:CCB77151	2504912752
SCAT_4457	embl-cds:CCB77152	2504912751
SCAT_4458	embl-cds:CCB77153	2504912750
SCAT_4459	embl-cds:CCB77154	2504907377
SCAT_4460	embl-cds:CCB77155	2504907378
SCAT_4461	embl-cds:CCB77156	2504907379
SCAT_4462	embl-cds:CCB77157	2504907380
SCAT_4463	embl-cds:CCB77158	2504907381
SCAT_4464	embl-cds:CCB77159	2504907382
SCAT_4465	embl-cds:CCB77160	2504907383
SCAT_4466	embl-cds:CCB77161	2504907384
SCAT_4467	embl-cds:CCB77162	2504907385
SCAT_4468	embl-cds:CCB77163	2504907386
SCAT_4469	embl-cds:CCB77164	2504907387
SCAT_4470	embl-cds:CCB77165	2504907388
SCAT_4471	embl-cds:CCB77166	2504907389
SCAT_4472	embl-cds:CCB77167	2504907390
SCAT_4473	embl-cds:CCB77168	2504907391
SCAT_4474	embl-cds:CCB77169	2504907392
SCAT_4475	embl-cds:CCB77170	2504907393
SCAT_4476	embl-cds:CCB77171	2504907394
SCAT_4477	embl-cds:CCB77172	no IMG ID
SCAT_4478	embl-cds:CCB77173	2504907395
SCAT_4479	embl-cds:CCB77174	2504907396
SCAT_4480	embl-cds:CCB77175	2504907397
SCAT_4481	embl-cds:CCB77176	2504913758
SCAT_4482	embl-cds:CCB77177	2504913759
SCAT_4483	embl-cds:CCB77178	2504913760
SCAT_4484	embl-cds:CCB77179	2504913761
SCAT_4485	embl-cds:CCB77180	2504913762
SCAT_4486	embl-cds:CCB77181	2504913763
SCAT_4487	embl-cds:CCB77182	2504913764
SCAT_4488	embl-cds:CCB77183	2504913765
SCAT_4489	embl-cds:CCB77184	2504913766
SCAT_4490	embl-cds:CCB77185	2504913767
SCAT_4491	embl-cds:CCB77186	2504913768
SCAT_4492	embl-cds:CCB77187	2504913769
SCAT_4493	embl-cds:CCB77188	2504913770
SCAT_4494	embl-cds:CCB77189	2504911098
SCAT_4495	embl-cds:CCB77190	2504911099
SCAT_4496	embl-cds:CCB77191	2504911100
SCAT_4497	embl-cds:CCB77192	2504911101
SCAT_4498	embl-cds:CCB77193	2504911102
SCAT_4499	embl-cds:CCB77194	2504911103
SCAT_4500	embl-cds:CCB77195	no IMG ID
SCAT_4501	embl-cds:CCB77196	2504911104
SCAT_4502	embl-cds:CCB77197	2504911105
SCAT_4504	embl-cds:CCB77198	2504911107
SCAT_4503	embl-cds:CCB77199	2504911106
SCAT_4505	embl-cds:CCB77200	2504911108
SCAT_4506	embl-cds:CCB77201	2504911109
SCAT_4507	embl-cds:CCB77202	2504911110
SCAT_4508	embl-cds:CCB77203	2504911111
SCAT_4509	embl-cds:CCB77204	2504911112
SCAT_4510	embl-cds:CCB77205	2504911113
SCAT_4511	embl-cds:CCB77206	2504911114
SCAT_4512	embl-cds:CCB77207	2504911115
SCAT_4513	embl-cds:CCB77208	2504911116
SCAT_4514	embl-cds:CCB77209	2504911117
SCAT_4515	embl-cds:CCB77210	2504911118
SCAT_4516	embl-cds:CCB77211	2504911119
SCAT_4517	embl-cds:CCB77212	2504911120
SCAT_4525	embl-cds:CCB77213	2504911123
SCAT_4526	embl-cds:CCB77214	2504911125
SCAT_4527	embl-cds:CCB77215	2504913485
SCAT_4528	embl-cds:CCB77216	2504913486
SCAT_4529	embl-cds:CCB77217	2504913487
SCAT_4530	embl-cds:CCB77218	2504913488
SCAT_4531	embl-cds:CCB77219	2504913489
SCAT_4532	embl-cds:CCB77220	2504913490
SCAT_4533	embl-cds:CCB77221	2504913491
SCAT_4534	embl-cds:CCB77222	2504913492
SCAT_4535	embl-cds:CCB77223	2504913493
SCAT_4536	embl-cds:CCB77224	2504913494
SCAT_4537	embl-cds:CCB77225	2504913495
SCAT_4538	embl-cds:CCB77226	2504913496
SCAT_4539	embl-cds:CCB77227	2504913497
SCAT_4540	embl-cds:CCB77228	2504913498
SCAT_4541	embl-cds:CCB77229	2504913499
SCAT_4542	embl-cds:CCB77230	2504913500
SCAT_4543	embl-cds:CCB77231	2504913501
SCAT_4544	embl-cds:CCB77232	2504913502
SCAT_4545	embl-cds:CCB77233	2504913503
SCAT_4546	embl-cds:CCB77234	2504913504
SCAT_4547	embl-cds:CCB77235	2504913505
SCAT_4548	embl-cds:CCB77236	2504913506
SCAT_4549	embl-cds:CCB77237	2504913507
SCAT_4550	embl-cds:CCB77238	no IMG ID
SCAT_4551	embl-cds:CCB77239	2504913508
SCAT_4552	embl-cds:CCB77240	2504913509
SCAT_4553	embl-cds:CCB77241	2504913510
SCAT_4554	embl-cds:CCB77242	2504913511
SCAT_4555	embl-cds:CCB77243	2504913512
SCAT_4556	embl-cds:CCB77244	2504913513
SCAT_4557	embl-cds:CCB77245	2504913514
SCAT_4558	embl-cds:CCB77246	2504913515
SCAT_4559	embl-cds:CCB77247	2504913516
SCAT_4560	embl-cds:CCB77248	2504913517
SCAT_4561	embl-cds:CCB77249	2504913518
SCAT_4562	embl-cds:CCB77250	no IMG ID
SCAT_4563	embl-cds:CCB77251	2504913519
SCAT_4564	embl-cds:CCB77252	2504913520
SCAT_4565	embl-cds:CCB77253	2504913521
SCAT_4566	embl-cds:CCB77254	2504913522
SCAT_4567	embl-cds:CCB77255	2504913523
SCAT_4568	embl-cds:CCB77256	2504913524
SCAT_4569	embl-cds:CCB77257	2504913525
SCAT_4570	embl-cds:CCB77258	2504913526
SCAT_4571	embl-cds:CCB77259	2504913528
SCAT_4572	embl-cds:CCB77260	2504913529
SCAT_4573	embl-cds:CCB77261	2504913530
SCAT_4574	embl-cds:CCB77262	2504913531
SCAT_4575	embl-cds:CCB77263	2504913532
SCAT_4576	embl-cds:CCB77264	no IMG ID
SCAT_4577	embl-cds:CCB77265	2504913533
SCAT_4578	embl-cds:CCB77266	2504913534
SCAT_4579	embl-cds:CCB77267	no IMG ID
SCAT_4580	embl-cds:CCB77268	2504913535
SCAT_4581	embl-cds:CCB77269	2504913536
SCAT_4582	embl-cds:CCB77270	2504913537
SCAT_4583	embl-cds:CCB77271	2504913538
SCAT_4584	embl-cds:CCB77272	2504913539
SCAT_4585	embl-cds:CCB77273	2504913540
SCAT_4586	embl-cds:CCB77274	2504913541
SCAT_4587	embl-cds:CCB77275	2504913542
SCAT_4588	embl-cds:CCB77276	2504913543
SCAT_4589	embl-cds:CCB77277	2504913544
SCAT_4590	embl-cds:CCB77278	2504913545
SCAT_4591	embl-cds:CCB77279	2504913546
SCAT_4592	embl-cds:CCB77280	2504913547
SCAT_4593	embl-cds:CCB77281	2504913548
SCAT_4594	embl-cds:CCB77282	2504913549
SCAT_4595	embl-cds:CCB77283	2504913550
SCAT_4596	embl-cds:CCB77284	2504913551
SCAT_4597	embl-cds:CCB77285	no IMG ID
SCAT_4598	embl-cds:CCB77286	2504913552
SCAT_4599	embl-cds:CCB77287	2504913553
SCAT_4600	embl-cds:CCB77288	2504913554
SCAT_4601	embl-cds:CCB77289	2504913555
SCAT_4602	embl-cds:CCB77290	2504913556
SCAT_4603	embl-cds:CCB77291	2504913557
SCAT_4604	embl-cds:CCB77292	2504913558
SCAT_4605	embl-cds:CCB77293	2504913559
SCAT_4606	embl-cds:CCB77294	2504913560
SCAT_4607	embl-cds:CCB77295	2504913561
SCAT_4608	embl-cds:CCB77296	no IMG ID
SCAT_4609	embl-cds:CCB77297	2504913562
SCAT_4610	embl-cds:CCB77298	2504913563
SCAT_4611	embl-cds:CCB77299	2504913564
SCAT_4612	embl-cds:CCB77300	2504913565
SCAT_4613	embl-cds:CCB77301	2504913566
SCAT_4614	embl-cds:CCB77302	no IMG ID
SCAT_4615	embl-cds:CCB77303	2504913567
SCAT_4616	embl-cds:CCB77304	2504913568
SCAT_4617	embl-cds:CCB77305	2504913569
SCAT_4618	embl-cds:CCB77306	2504913570
SCAT_4619	embl-cds:CCB77307	2504913571
SCAT_4620	embl-cds:CCB77308	2504913572
SCAT_4621	embl-cds:CCB77309	2504913574
SCAT_4622	embl-cds:CCB77310	2504913575
SCAT_4623	embl-cds:CCB77311	2504913576
SCAT_4624	embl-cds:CCB77312	2504913577
SCAT_4625	embl-cds:CCB77313	2504913578
SCAT_4626	embl-cds:CCB77314	2504913579
SCAT_4627	embl-cds:CCB77315	2504913580
SCAT_4629	embl-cds:CCB77316	2504913581
SCAT_4628	embl-cds:CCB77317	2504913582
SCAT_4630	embl-cds:CCB77318	2504913583
SCAT_4631	embl-cds:CCB77319	2504913584
SCAT_4632	embl-cds:CCB77320	2504913585
SCAT_4633	embl-cds:CCB77321	2504913586
SCAT_4634	embl-cds:CCB77322	2504913587
SCAT_4635	embl-cds:CCB77323	2504913588
SCAT_4636	embl-cds:CCB77324	2504913589
SCAT_4637	embl-cds:CCB77325	2504913590
SCAT_4638	embl-cds:CCB77326	2504913591
SCAT_4639	embl-cds:CCB77327	2504913592
SCAT_4640	embl-cds:CCB77328	no IMG ID
SCAT_4641	embl-cds:CCB77329	2504913593
SCAT_4642	embl-cds:CCB77330	2504913594
SCAT_4643	embl-cds:CCB77331	2504913595
SCAT_4644	embl-cds:CCB77332	no IMG ID
SCAT_4645	embl-cds:CCB77333	2504913596
SCAT_4646	embl-cds:CCB77334	2504913597
SCAT_4647	embl-cds:CCB77335	2504913598
SCAT_4648	embl-cds:CCB77336	2504913599
SCAT_4649	embl-cds:CCB77337	2504913600
SCAT_4650	embl-cds:CCB77338	2504913601
SCAT_4651	embl-cds:CCB77339	2504913602
SCAT_4652	embl-cds:CCB77340	2504913603
SCAT_4653	embl-cds:CCB77341	2504913604
SCAT_4654	embl-cds:CCB77342	2504913605
SCAT_4655	embl-cds:CCB77343	2504913606
SCAT_4656	embl-cds:CCB77344	2504913607
SCAT_4657	embl-cds:CCB77345	2504913608
SCAT_4658	embl-cds:CCB77346	2504913609
SCAT_4659	embl-cds:CCB77347	2504913610
SCAT_4660	embl-cds:CCB77348	2504913611
SCAT_4661	embl-cds:CCB77349	2504913612
SCAT_4662	embl-cds:CCB77350	2504913613
SCAT_4663	embl-cds:CCB77351	2504913614
SCAT_4664	embl-cds:CCB77352	2504913615
SCAT_4665	embl-cds:CCB77353	2504913616
SCAT_4666	embl-cds:CCB77354	no IMG ID
SCAT_4667	embl-cds:CCB77355	2504913617
SCAT_4668	embl-cds:CCB77356	2504913618
SCAT_4669	embl-cds:CCB77357	2504913619
SCAT_4670	embl-cds:CCB77358	2504913620
SCAT_4671	embl-cds:CCB77359	2504913621
SCAT_4672	embl-cds:CCB77360	2504913622
SCAT_4673	embl-cds:CCB77361	2504913623
SCAT_4674	embl-cds:CCB77362	2504913624
SCAT_4675	embl-cds:CCB77363	2504913625
SCAT_4676	embl-cds:CCB77364	2504913626
SCAT_4677	embl-cds:CCB77365	2504913627
SCAT_4678	embl-cds:CCB77366	2504913628
SCAT_4679	embl-cds:CCB77367	2504913651
SCAT_4680	embl-cds:CCB77368	2504913652
SCAT_4681	embl-cds:CCB77369	2504913653
SCAT_4682	embl-cds:CCB77370	2504913655
SCAT_4683	embl-cds:CCB77371	2504913656
SCAT_4684	embl-cds:CCB77372	2504913657
SCAT_4685	embl-cds:CCB77373	2504913658
SCAT_4686	embl-cds:CCB77374	2504913659
SCAT_4687	embl-cds:CCB77375	2504913660
SCAT_4688	embl-cds:CCB77376	2504913661
SCAT_4689	embl-cds:CCB77377	2504913662
SCAT_4690	embl-cds:CCB77378	2504913663
SCAT_4691	embl-cds:CCB77379	2504913664
SCAT_4692	embl-cds:CCB77380	2504913665
SCAT_4693	embl-cds:CCB77381	2504913666
SCAT_4694	embl-cds:CCB77382	2504913667
SCAT_4695	embl-cds:CCB77383	2504913668
SCAT_4696	embl-cds:CCB77384	2504913669
SCAT_4697	embl-cds:CCB77385	2504913670
SCAT_4698	embl-cds:CCB77386	2504913671
SCAT_4699	embl-cds:CCB77387	2504913672
SCAT_4700	embl-cds:CCB77388	2504913673
SCAT_4701	embl-cds:CCB77389	2504913674
SCAT_4702	embl-cds:CCB77390	2504913675
SCAT_4703	embl-cds:CCB77391	2504913676
SCAT_4704	embl-cds:CCB77392	2504913677
SCAT_4705	embl-cds:CCB77393	2504913678
SCAT_4706	embl-cds:CCB77394	2504913679
SCAT_4707	embl-cds:CCB77395	2504913680
SCAT_4708	embl-cds:CCB77396	no IMG ID
SCAT_4709	embl-cds:CCB77397	2504913681
SCAT_4710	embl-cds:CCB77398	2504913682
